#cassette	component type or tool_uses	tool or CV term	pub_curies	internal_note	where tool data came from
FBti0167947_cas	tagged_with	FBto0000027	FBrf0225747		TOOL DATA from: FBal0302198
FBti0238457_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401850
FBti0238457_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401885
FBti0238458_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238458_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238458_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401851
FBti0238458_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401890
FBti0238459_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238459_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238459_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401852
FBti0238459_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401894
FBti0238460_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238460_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238460_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401853
FBti0238460_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401906
FBti0238461_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238461_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238461_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401854
FBti0238461_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401910
FBti0238462_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238462_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238462_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401855
FBti0238462_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401914
FBti0238463_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238463_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238463_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401856
FBti0238463_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401918
FBti0238464_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238464_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238464_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401857
FBti0238464_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401920
FBti0238465_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238465_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238465_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401858
FBti0238465_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401924
FBti0238466_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238466_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238466_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401859
FBti0238466_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401928
FBti0238467_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238467_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238467_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401860
FBti0238467_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401932
FBti0238468_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238468_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238468_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401861
FBti0238468_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401881
FBti0238469_cas	encodes_tool	FBto0000168			TOOL DATA from: FBtp0147466
FBti0238469_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0147466
FBti0238469_cas	carries_tool	FBto0000318	FBrf0259179		TOOL DATA from: FBal0401866
FBti0238469_cas	carries_tool	FBto0000345	FBrf0259179		TOOL DATA from: FBal0401866
FBti0238469_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401866
FBti0238469_cas	carries_tool	FBto0000318	FBrf0259179		TOOL DATA from: FBal0401934
FBti0238469_cas	carries_tool	FBto0000345	FBrf0259179		TOOL DATA from: FBal0401934
FBti0238469_cas	carries_tool	FBto0000349	FBrf0259179		TOOL DATA from: FBal0401934
FBti0238504_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0099204
FBti0238504_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0099204
FBti0238544_cas	carries_tool	FBto0000349	FBrf0259433		TOOL DATA from: FBal0402027
FBti0238681_cas				FTA: unable to add tool information from FBal0402217 (failed 'is_represented_at_alliance_as' cross-check)	
FBti0238683_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0099204
FBti0238683_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0099204
FBti0238683_cas	carries_tool	FBto0000349	FBrf0259335		TOOL DATA from: FBal0402220
FBti0238683_cas	carries_tool	FBto0000349	FBrf0259335		TOOL DATA from: FBal0402221
FBti0238705_cas	tagged_with	FBto0000522	FBrf0259610		TOOL DATA from: FBal0402246
FBti0238708_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238708_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238708_cas	carries_tool	FBto0000349	FBrf0259468		TOOL DATA from: FBal0402248
FBti0238708_cas	carries_tool	FBto0000349	FBrf0259468		TOOL DATA from: FBal0402249
FBti0238715_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238715_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238735_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238735_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238736_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238736_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238737_cas	encodes_tool	FBto0000166			TOOL DATA from: FBtp0140112
FBti0238737_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0140112
FBti0238738_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238738_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238739_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238739_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238740_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238740_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238741_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238741_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238742_cas	encodes_tool	FBto0000158			TOOL DATA from: FBtp0141597
FBti0238742_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0141597
FBti0238743_cas	encodes_tool	FBto0000166			TOOL DATA from: FBtp0140112
FBti0238743_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0140112
FBti0238744_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238744_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238745_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238745_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238746_cas	encodes_tool	FBto0000135			TOOL DATA from: FBtp0128007
FBti0238746_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0128007
FBti0238748_cas	tagged_with	FBto0000077	FBrf0259354		TOOL DATA from: FBal0402304
FBti0238758_cas				FTA: unable to add tool information from FBal0385572 (failed 'is_represented_at_alliance_as' cross-check)	
FBti0238767_cas	carries_tool	FBto0000349	FBrf0259550		TOOL DATA from: FBal0402337
FBti0238767_cas	carries_tool	FBto0000356	FBrf0259550		TOOL DATA from: FBal0402337
FBti0238767_cas	carries_tool	FBto0000349	FBrf0259550		TOOL DATA from: FBal0402338
FBti0238767_cas	carries_tool	FBto0000356	FBrf0259550		TOOL DATA from: FBal0402338
FBti0238768_cas	tagged_with	FBto0000063	FBrf0259445		TOOL DATA from: FBal0402346
FBti0238770_cas	tagged_with	FBto0000031	FBrf0259669		TOOL DATA from: FBal0402363
FBti0238771_cas	tagged_with	FBto0000031	FBrf0259669		TOOL DATA from: FBal0402364
FBti0238793_cas	tagged_with	FBto0000063	FBrf0259481		TOOL DATA from: FBal0402405
FBti0238794_cas	tagged_with	FBto0000063	FBrf0259481		TOOL DATA from: FBal0402408
FBti0238795_cas	tagged_with	FBto0000039	FBrf0259481		TOOL DATA from: FBal0402410
FBti0238795_cas	tagged_with	FBto0000389	FBrf0259481		TOOL DATA from: FBal0402410
FBti0238866_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238866_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238866_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402484
FBti0238866_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402484
FBti0238866_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402820
FBti0238866_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402820
FBti0238867_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238867_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238867_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402486
FBti0238867_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402486
FBti0238867_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402821
FBti0238867_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402821
FBti0238868_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238868_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238868_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402488
FBti0238868_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402488
FBti0238868_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402822
FBti0238868_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402822
FBti0238869_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238869_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238869_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402493
FBti0238869_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402493
FBti0238869_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402823
FBti0238869_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402823
FBti0238870_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238870_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238870_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402496
FBti0238870_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402496
FBti0238870_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402824
FBti0238870_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402824
FBti0238871_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238871_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238871_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402498
FBti0238871_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402498
FBti0238871_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402825
FBti0238871_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402825
FBti0238872_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238872_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238872_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402500
FBti0238872_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402500
FBti0238872_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402826
FBti0238872_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402826
FBti0238873_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238873_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238873_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402502
FBti0238873_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402502
FBti0238873_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402827
FBti0238873_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402827
FBti0238874_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238874_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238874_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402504
FBti0238874_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402504
FBti0238874_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402828
FBti0238874_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402828
FBti0238875_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238875_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238875_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402506
FBti0238875_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402506
FBti0238875_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402829
FBti0238875_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402829
FBti0238876_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238876_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238876_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402508
FBti0238876_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402508
FBti0238876_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402830
FBti0238876_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402830
FBti0238877_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238877_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238877_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402510
FBti0238877_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402510
FBti0238877_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402831
FBti0238877_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402831
FBti0238878_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238878_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238878_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402512
FBti0238878_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402512
FBti0238878_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402832
FBti0238878_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402832
FBti0238879_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238879_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238879_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402514
FBti0238879_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402514
FBti0238879_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402833
FBti0238879_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402833
FBti0238880_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238880_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238880_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402516
FBti0238880_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402516
FBti0238880_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402834
FBti0238880_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402834
FBti0238881_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238881_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238881_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402518
FBti0238881_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402518
FBti0238881_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402835
FBti0238881_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402835
FBti0238882_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238882_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238882_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402520
FBti0238882_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402520
FBti0238882_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402836
FBti0238882_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402836
FBti0238883_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238883_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238883_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402523
FBti0238883_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402523
FBti0238883_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402837
FBti0238883_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402837
FBti0238884_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238884_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238884_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402525
FBti0238884_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402525
FBti0238884_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402838
FBti0238884_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402838
FBti0238885_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238885_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238885_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402527
FBti0238885_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402527
FBti0238885_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402839
FBti0238885_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402839
FBti0238886_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238886_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238886_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402529
FBti0238886_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402529
FBti0238886_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402840
FBti0238886_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402840
FBti0238887_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238887_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238887_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402534
FBti0238887_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402534
FBti0238887_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402841
FBti0238887_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402841
FBti0238888_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238888_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238888_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402536
FBti0238888_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402536
FBti0238888_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402842
FBti0238888_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402842
FBti0238889_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238889_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238889_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402540
FBti0238889_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402540
FBti0238889_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402843
FBti0238889_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402843
FBti0238890_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238890_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238890_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402542
FBti0238890_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402542
FBti0238890_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402844
FBti0238890_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402844
FBti0238891_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238891_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238891_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402544
FBti0238891_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402544
FBti0238891_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402845
FBti0238891_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402845
FBti0238892_cas	encodes_tool	FBto0000027			TOOL DATA from: FBtp0143820
FBti0238892_cas	tool_uses	promoter trap			TOOL DATA from: FBtp0143820
FBti0238892_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402547
FBti0238892_cas	carries_tool	FBto0000349	FBrf0259397		TOOL DATA from: FBal0402547
FBti0238892_cas	carries_tool	FBto0000318	FBrf0259397		TOOL DATA from: FBal0402846
